Level1	Level2	Level3	SEED_Function	P08	S19	P18	C08	S04
Stress Response	-	FOL Commensurate regulon activation	"Transcription_repressor_of_multidrug_efflux_pump_acrAB_operon,_TetR_(AcrR)_family"	6.333333333	1	1	2	0
Stress Response	-	FOL Commensurate regulon activation	"Transcriptional_regulator_of_acrAB_operon,_AcrR"	0.333333333	0	0.5	0	0
Stress Response	-	Flavohaemoglobin	3-phenylpropionate_dioxygenase_alpha_subunit_(EC_1.14.1.-)	1	0	1	1	1
Stress Response	-	Flavohaemoglobin	3-phenylpropionate_dioxygenase_beta_subunit_(EC_1.14.1.-)	1	0	1	0	0
Stress Response	-	Flavohaemoglobin	3-phenylpropionate_dioxygenase_ferredoxin_subunit	0	0	0	0	0.333333333
Stress Response	-	Flavohaemoglobin	AA3-600_quinol_oxidase_subunit_I	0.022222222	0	0	0	0
Stress Response	-	Flavohaemoglobin	"ABC-type_Fe3+-siderophore_transport_system,_permease_2_component"	0	2	2	0	2
Stress Response	-	Flavohaemoglobin	Anaerobic_nitric_oxide_reductase_flavorubredoxin	0.833333333	2.833333333	0	0.5	1.25
Stress Response	-	Flavohaemoglobin	Anaerobic_nitric_oxide_reductase_transcription_regulator_NorR	0	0	0	0.5	0.5
Stress Response	-	Flavohaemoglobin	Anaerobic_sulfite_reductase_subunit_A	0	0	0	0	0.5
Stress Response	-	Flavohaemoglobin	Anaerobic_sulfite_reductase_subunit_B	0	0	0	0	0.5
Stress Response	-	Flavohaemoglobin	Attachment_invasion_locus_protein_precursor	2	0.666666667	1	0	0
Stress Response	-	Flavohaemoglobin	Chaperone_protein_HscB	1.416666667	2.285714286	0.333333333	0.25	0.583333333
Stress Response	-	Flavohaemoglobin	Cytochrome_O_ubiquinol_oxidase_subunit_III_(EC_1.10.3.-)	0.666666667	0	0.666666667	0	2
Stress Response	-	Flavohaemoglobin	Cytochrome_O_ubiquinol_oxidase_subunit_II_(EC_1.10.3.-)	4	2	2.666666667	0.333333333	2.333333333
Stress Response	-	Flavohaemoglobin	Cytochrome_O_ubiquinol_oxidase_subunit_IV_(EC_1.10.3.-)	1	0.333333333	1	0	0.666666667
Stress Response	-	Flavohaemoglobin	Cytochrome_O_ubiquinol_oxidase_subunit_I_(EC_1.10.3.-)	6.311111111	1.833333333	4.666666667	1.80952381	4.566666667
Stress Response	-	Flavohaemoglobin	Electron_transport_protein_HydN	1	1	2	1	2
Stress Response	-	Flavohaemoglobin	FKBP-type_peptidyl-prolyl_cis-trans_isomerase_/_Macrophage_infectivity_potentiator	1	2	0	1	1
Stress Response	-	Flavohaemoglobin	Ferrichrome_transport_ATP-binding_protein_FhuC_(TC_3.A.1.14.3)	1.5	3.1	1.5	1.5	4.5
Stress Response	-	Flavohaemoglobin	Flavohemoglobin_/_Nitric_oxide_dioxygenase_(EC_1.14.12.17)	2.166666667	4.5	0.5	1.166666667	2
Stress Response	-	Flavohaemoglobin	Flavohemoprotein_(Hemoglobin-like_protein)_(Flavohemoglobin)_(Nitric_oxide_dioxygenase)_(EC_1.14.12.17)	1.5	2.5	1.5	1.166666667	4.333333333
Stress Response	-	Flavohaemoglobin	Functional_role_page_for_Anaerobic_nitric_oxide_reductase_transcription_regulator_NorR	1	14	0.5	3	6
Stress Response	-	Flavohaemoglobin	Glutaredoxin	0.666666667	2.666666667	0	1	1.2
Stress Response	-	Flavohaemoglobin	H(+)/Cl(-)_exchange_transporter_ClcA	9	15	3	0	10
Stress Response	-	Flavohaemoglobin	"Heme_ABC_type_transporter_HtsABC,_heme-binding_protein"	0	0	0.5	0	0
Stress Response	-	Flavohaemoglobin	"Heme_O_synthase,_protoheme_IX_farnesyltransferase_(EC_2.5.1.-)_COX10-CtaB"	1.916666667	2.166666667	2.833333333	0.333333333	3.566666667
Stress Response	-	Flavohaemoglobin	Inositol-1-monophosphatase_(EC_3.1.3.25)	5.529411765	13	5.5	2.5	14.66666667
Stress Response	-	Flavohaemoglobin	Iron(III)_dicitrate_transport_ATP-binding_protein_FecE_(TC_3.A.1.14.1)	6	4	8.333333333	1	8
Stress Response	-	Flavohaemoglobin	"Iron(III)_dicitrate_transport_system,_periplasmic_iron-binding_protein_FecB_(TC_3.A.1.14.1)"	0	0	1	0	1
Stress Response	-	Flavohaemoglobin	Iron(III)_dicitrate_transport_system_permease_protein_FecD_(TC_3.A.1.14.1)	9	9	4	2	13
Stress Response	-	Flavohaemoglobin	Iron-sulfur_cluster_assembly_scaffold_protein_IscU	0.2	0.583333333	0.533333333	0	0.45
Stress Response	-	Flavohaemoglobin	Iron-sulfur_cluster_regulator_IscR	1.833333333	3.833333333	0.333333333	0.333333333	3.1
Stress Response	-	Flavohaemoglobin	Iron_binding_protein_IscA_for_iron-sulfur_cluster_assembly	2.333333333	3	0.761904762	0.833333333	2.333333333
Stress Response	-	Flavohaemoglobin	"Membrane_protein,_suppressor_for_copper-sensitivity_ScsD"	3	2	1	0	1.5
Stress Response	-	Flavohaemoglobin	"Nitric-oxide_reductase_(EC_1.7.99.7),_quinol-dependent"	0	1.666666667	0.333333333	1.333333333	0.333333333
Stress Response	-	Flavohaemoglobin	Nitric_oxide-dependent_regulator_DnrN_or_NorA	1.5	0	2	0.5	1.5
Stress Response	-	Flavohaemoglobin	Nitric_oxide_reductase_FlRd-NAD(+)_reductase_(EC_1.18.1.-)	0	1.685714286	0.5	0	1.4
Stress Response	-	Flavohaemoglobin	Nitric_oxide_reductase_activation_protein_NorD	0	0.5	1	1	1
Stress Response	-	Flavohaemoglobin	Nitric_oxide_reductase_activation_protein_NorQ	0	0	1.5	0.5	0.5
Stress Response	-	Flavohaemoglobin	Nitrite-sensitive_transcriptional_repressor_NsrR	1.05	0.85	1.181818182	0	0.25
Stress Response	-	Flavohaemoglobin	Nitrogen_regulatory_protein_P-II	3	5.333333333	3.5	2	3
Stress Response	-	Flavohaemoglobin	"Nitrogen_regulatory_protein_P-II,_GlnK"	1.333333333	2.166666667	0.833333333	0.2	0
Stress Response	-	Flavohaemoglobin	Nitrous_oxide_reductase_maturation_periplasmic_protein_NosX	1	0	0.5	0.5	0
Stress Response	-	Flavohaemoglobin	"Nitrous_oxide_reductase_maturation_protein,_outer-membrane_lipoprotein_NosL"	0	0.5	0	0.5	0
Stress Response	-	Flavohaemoglobin	Nitrous_oxide_reductase_maturation_protein_NosF_(ATPase)	0	0	0	0.333333333	1.5
Stress Response	-	Flavohaemoglobin	Nitrous_oxide_reductase_maturation_transmembrane_protein_NosY	0	0	0	0.5	0.5
Stress Response	-	Flavohaemoglobin	NnrS_protein_involved_in_response_to_NO	1.5	3.75	1.166666667	0.833333333	2.619047619
Stress Response	-	Flavohaemoglobin	"Peptidyl-prolyl_cis-trans_isomerase,_FKBP-type_(EC_5.2.1.8)_/_Macrophage_infectivity_potentiator"	0	0	0	0	1
Stress Response	-	Flavohaemoglobin	"Periplasmic_thiol:disulfide_oxidoreductase_DsbB,_required_for_DsbA_reoxidation"	1.333333333	0.5	2	0.5	2.717532468
Stress Response	-	Flavohaemoglobin	Predicted_thiosulfate_respiratory_reductase_maturation_protein_TsrI_(ATPase)	0	0.333333333	0	0	0
Stress Response	-	Flavohaemoglobin	Probable_3-phenylpropionic_acid_transporter	3.333333333	9	2	0	11
Stress Response	-	Flavohaemoglobin	Probable_3-phenylpropionic_acid_transporter_##_PnuD	4.666666667	0	4	0	3
Stress Response	-	Flavohaemoglobin	Protein_F-related_protein	0	5	0	1	4
Stress Response	-	Flavohaemoglobin	"Putative_regulatory_protein,_P-II_family"	0.5	2	0	0	2.5
Stress Response	-	Flavohaemoglobin	"RNA_methyltransferase,_TrmH_family,_group_1"	1	2	1	0	0
Stress Response	-	Flavohaemoglobin	Serine_hydroxymethyltransferase_(EC_2.1.2.1)	2.220342965	3.895282897	3.36965003	2.405483405	4.350011074
Stress Response	-	Flavohaemoglobin	Stationary_phase_inducible_protein_CsiE	7	1	2	0	3
Stress Response	-	Flavohaemoglobin	Thiol-disulfide_isomerase	0.5	1	0	0.5	1
Stress Response	-	Flavohaemoglobin	Uncharacterized_tRNA/rRNA_methyltransferase_LasT	1	1	3	0	3
Stress Response	-	Flavohaemoglobin	alpha-methyl-L-serine_aldolase	0	0	0	0.2	0
Stress Response	-	Flavohaemoglobin	tRNA:Cm32/Um32_methyltransferase	3.666666667	1	2.5	1.333333333	3.5
Stress Response	-	Hfl operon	GTP-binding_protein_HflX	9.5	26.38652482	7	5	17.43333333
Stress Response	-	Hfl operon	GTP-binding_protein_related_to_HflX	1.25	0	1	0	1
Stress Response	-	Hfl operon	HflC_protein	11	27	7	12	17
Stress Response	-	Hfl operon	HflK_protein	9	30	14	6	34
Stress Response	-	Hfl operon	Protein_QmcA_(possibly_involved_in_integral_membrane_quality_control)	0	0	1	1	0
Stress Response	-	Hfl operon	Putative_inner_membrane_protein_YjeT_(clustered_with_HflC)	0	0	1	0	2
Stress Response	-	Hfl operon	RNA-binding_protein_Hfq	0.333333333	4.064989518	3.75	0	4.002857143
Stress Response	-	Hfl operon	RNA-binding_protein_Hfq_/_domain_of_unknown_function	0.5	0	0.25	0	0
Stress Response	-	Hfl operon	Uncharacterized_protein_BT3327	0	0	0.5	0	0
Stress Response	-	Phage shock protein (psp) operon	Phage_shock_protein_A	0	5.264705882	0.5	0	8.3
Stress Response	-	Phage shock protein (psp) operon	"Phage_shock_protein_A_@_Suppressor_of_sigma54-dependent_transcription,_PspA-like"	4	1.735294118	1.5	0	3.7
Stress Response	-	Phage shock protein (psp) operon	Phage_shock_protein_B	0	4	3	2	6
Stress Response	-	Phage shock protein (psp) operon	Phage_shock_protein_C	3	9	2	3	4
Stress Response	-	Phage shock protein (psp) operon	Phage_shock_protein_D	2	0	1	0	3
Stress Response	-	Phage shock protein (psp) operon	Phage_shock_protein_E	1	2	1	0	2
Stress Response	-	Phage shock protein (psp) operon	Psp_operon_transcriptional_activator	5.131578947	15.5	2.5	2	4.75
Stress Response	-	SigmaB stress responce regulation	Anti-sigma_B_factor_antagonist_RsbV	0	0	0.5	0	0
Stress Response	-	SigmaB stress responce regulation	Anti-sigma_F_factor_antagonist_(spoIIAA-2);_Anti-sigma_B_factor_antagonist_RsbV	1	0	2.5	0	1
Stress Response	-	SigmaB stress responce regulation	Putative_RNA_polymerase_sigma_factor	0	0	2	0	0
Stress Response	-	SigmaB stress responce regulation	Putative_SigmaB_asociated_two-component_system_sensor_protein	1	0	0	0	2
Stress Response	-	SigmaB stress responce regulation	RNA_polymerase_sigma-70_factor	0	0	0.5	0.5	0
Stress Response	-	SigmaB stress responce regulation	RNA_polymerase_sigma_factor_SigB	0	0	0.722222222	0	0
Stress Response	-	SigmaB stress responce regulation	"RsbR,_positive_regulator_of_sigma-B"	0	1	0	0	0
Stress Response	-	SigmaB stress responce regulation	"Serine_phosphatase_RsbU,_regulator_of_sigma_subunit"	4	13	9	10	17
Stress Response	-	SigmaB stress responce regulation	"Serine_phosphatase_RsbU,_regulator_of_sigma_subunit_/_Serine-protein_kinase_RsbW_(EC_2.7.11.1)"	3	3	4	2	5
Stress Response	-	Sugar-phosphate stress regulation	"SgrR,_sugar-phosphate_stress,_transcriptional_activator_of_SgrS_small_RNA"	10	7	4	3	12
Stress Response	-	Universal stress protein family	Universal_stress_protein_A	6	6	2	0	9
Stress Response	-	Universal stress protein family	Universal_stress_protein_B	7	4	3	0	1
Stress Response	-	Universal stress protein family	Universal_stress_protein_C	2	1	2	0	0
Stress Response	-	Universal stress protein family	Universal_stress_protein_E	10	21	6	5	12
Stress Response	-	Universal stress protein family	Universal_stress_protein_F	0	0	0	2	1
Stress Response	-	Universal stress protein family	Universal_stress_protein_G	2	0	0	2	2
Stress Response	-	Universal stress protein family	Universal_stress_protein_family	3	3	6	2	2
Stress Response	-	Universal stress protein family	Universal_stress_protein_family_1	0	4	1	0	5
Stress Response	-	Universal stress protein family	Universal_stress_protein_family_2	0	0	0	0	1
Stress Response	-	Universal stress protein family	Universal_stress_protein_family_3	1	4	1	0	3
Stress Response	-	Universal stress protein family	Universal_stress_protein_family_4	1	0	0	2	0
Stress Response	-	Universal stress protein family	Universal_stress_protein_family_6	0	0	0	1	0
Stress Response	-	Universal stress protein family	Universal_stress_protein_family_8	0	3	0	0	1
Stress Response	-	Universal stress protein family	Universal_stress_protein_family_COG0589	2	1	3	0	1
Stress Response	Acid stress	Glutamate transporter involved in acid tolerance in Streptococcus	Glutamate_transport_permease_protein	0	1	0	0	0
Stress Response	Cold shock	"Cold shock, CspA family of proteins"	Cold_shock_protein_CspA	4.5	4	4.5	1	8.333333333
Stress Response	Cold shock	"Cold shock, CspA family of proteins"	Cold_shock_protein_CspB	0.5	0	3	3	1
Stress Response	Cold shock	"Cold shock, CspA family of proteins"	Cold_shock_protein_CspC	1	0	2.5	2	3.666666667
Stress Response	Cold shock	"Cold shock, CspA family of proteins"	Cold_shock_protein_CspD	2	5	4	1	1
Stress Response	Cold shock	"Cold shock, CspA family of proteins"	Cold_shock_protein_CspE	1	4	1	2	1
Stress Response	Cold shock	"Cold shock, CspA family of proteins"	Cold_shock_protein_CspG	5	2	2	2	1
Stress Response	Cold shock	"Cold shock, CspA family of proteins"	Cold_shock_protein_CspI	1	0	0	0	0
Stress Response	Detoxification	D-tyrosyl-tRNA(Tyr) deacylase	D-aminoacyl-tRNA_deacylase_(EC_3.1.1.96)	1.5	1.226190476	0.611111111	0.507575758	0.590909091
Stress Response	Detoxification	D-tyrosyl-tRNA(Tyr) deacylase	D-tyrosyl-tRNA(Tyr)_deacylase_(EC_3.6.1.n1)	0.25	1.116666667	0.611111111	0.490909091	0.507575758
Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	Glutathione-dependent_formaldehyde-activating_enzyme_(EC_4.4.1.22)	0	0	1	0	0
Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-(hydroxymethyl)glutathione_dehydrogenase_(EC_1.1.1.284)	8.333333333	24.21428571	15	6	16.05
Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	S-formylglutathione_hydrolase_(EC_3.1.2.12)	5.666666667	13.5	4.416666667	7.333333333	12.5
Stress Response	Detoxification	Glutathione-dependent pathway of formaldehyde detoxification	"Transcriptional_regulator,_LysR_family,_in_formaldehyde_detoxification_operon"	9	24	2	4	11
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	5'-deoxynucleotidase_YfbR_(EC_3.1.3.89)	1	2	1.833333333	0.5	2
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	5'-nucleotidase_SurE_(EC_3.1.3.5)	0	0.5	3	0	0.5
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	5'-nucleotidase_SurE_(EC_3.1.3.5)_@_Exopolyphosphatase_(EC_3.6.1.11)	0.666666667	0.333333333	1.25	0.666666667	0.333333333
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	5'-nucleotidase_YjjG_(EC_3.1.3.5)	2	11.83333333	2.5	3	5.333333333
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	5-nucleotidase_SurE_(EC_3.1.3.5)	1	2.5	3.75	4	0
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	5-nucleotidase_SurE_(EC_3.1.3.5)_@_Exopolyphosphatase_(EC_3.6.1.11)	0.333333333	1.333333333	2	1	1.25
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	Dimeric_dUTPase_(EC_3.6.1.23)	0	2.666666667	1	0	3.666666667
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	"HMP-PP_hydrolase_(pyridoxal_phosphatase)_Cof,_detected_in_genetic_screen_for_thiamin_metabolic_genes"	0.666666667	0.166666667	0.333333333	0.166666667	0.5
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	"HMP-PP_hydrolase_(pyridoxal_phosphatase)_Cof,_detected_in_genetic_screen_for_thiamin_metabolic_genes_(PMID:15292217)"	0.75	0.25	0.25	0	0.25
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	"Hydrolase,_HAD_superfamily"	0	0.5	0	0.5	0
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	Inosine/xanthosine_triphosphatase_(EC_3.6.1.-)	1.5	3	0.5	1	4.666666667
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	Inosine/xanthosine_triphosphatase_(EC_3.6.1.-);_Hypothetical_cytoplasmic_protein_in_cluster_with_NspS	1	5	0	0	6
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	Lysophospholipase_L2_(EC_3.1.1.5)	2.583333333	2.833333333	4	3.833333333	5.566666667
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	"Nucleoside_5-triphosphatase_RdgB_(dHAPTP,_dITP,_XTP-specific)_(EC_3.6.1.15)"	8.5	2.083333333	1.75	1.166666667	1.9
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	"Nucleotidase_YfbR,_HD_superfamily"	0	1	0.333333333	0.5	7.5
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	Putative_HTH-type_transcriptional_regulator_ybaO	3	3	3	1	2
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	"Putative_phosphatase_YigL,_haloacid_dehalogenase-like_phosphatase_family"	0.333333333	0	1.2	1	3.5
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	Pyrimidine_5'-nucleotidase_YjjG_(EC_3.1.3.5)	0	0.833333333	0	0	0
Stress Response	Detoxification	Housecleaning nucleoside triphosphate pyrophosphatases	Uncharacterized_protein_YicS	2	2.5	0.95	0.5	0.25
Stress Response	Detoxification	Nucleoside triphosphate pyrophosphohydrolase MazG	MazG_protein_domain	0	0	0	1	1
Stress Response	Detoxification	Nucleoside triphosphate pyrophosphohydrolase MazG	Nucleoside_triphosphate_pyrophosphohydrolase_MazG_(EC_3.6.1.8)	4	13	10	7	8
Stress Response	Detoxification	Nudix KE	5-methyl-dCTP_pyrophosphohydrolase_(EC_3.6.1.-)	1	0	0	1	1.5
Stress Response	Detoxification	Nudix KE	ADP-ribose_pyrophosphatase_(EC_3.6.1.13)	1.333333333	0.916666667	1.476190476	0.142857143	3.583333333
Stress Response	Detoxification	Nudix KE	ADP_compounds_hydrolase_NudE_(EC_3.6.1.-)	4	2.5	1.5	0	3
Stress Response	Detoxification	Nudix KE	Adenosine_(5')-pentaphospho-(5'')-adenosine_pyrophosphohydrolase_(EC_3.6.1.-)	1.5	3.2	1.75	1.5	3.5
Stress Response	Detoxification	Nudix KE	Deoxyuridine_5'-triphosphate_nucleotidohydrolase_(EC_3.6.1.23)	11.38095238	5	6.5	3	3.166666667
Stress Response	Detoxification	Nudix KE	GDP-mannose_mannosyl_hydrolase	0	0	0	0	0.25
Stress Response	Detoxification	Nudix KE	GDP-mannose_mannosyl_hydrolase_(EC_3.6.1.-)	0	0.333333333	0	0	0.333333333
Stress Response	Detoxification	Nudix KE	GDP-mannose_pyrophosphatase_NudK	0	0.833333333	0.2	0	0.5
Stress Response	Detoxification	Nudix KE	GDP-mannose_pyrophosphatase_YffH	0	0	0.2	0	0
Stress Response	Detoxification	Nudix KE	Hypothetical_nudix_hydrolase_YeaB	2	1.666666667	0.916666667	0.333333333	1.333333333
Stress Response	Detoxification	Nudix KE	"Mutator_MutT_protein_(7,8-dihydro-8-oxoguanine-triphosphatase)_(EC_3.6.1.-)"	1	0.333333333	0.333333333	0.333333333	1
Stress Response	Detoxification	Nudix KE	"Mutator_mutT_protein_(7,8-dihydro-8-oxoguanine-triphosphatase)_(EC_3.6.1.-)"	1	3	0.5	1	1
Stress Response	Detoxification	Nudix KE	NADH_pyrophosphatase_(EC_3.6.1.22)	5	4.5	4.533333333	2.4	3.5
Stress Response	Detoxification	Nudix KE	"Nicotinamide-nucleotide_adenylyltransferase,_NadM_family_(EC_2.7.7.1)_/_ADP-ribose_pyrophosphatase_(EC_3.6.1.13)"	0.166666667	0	0.25	0	0
Stress Response	Detoxification	Nudix KE	Nudix-like_NDP_and_NTP_phosphohydrolase_NudJ	1	0	0	0	1
Stress Response	Detoxification	Nudix KE	Nudix-like_NDP_and_NTP_phosphohydrolase_YmfB	0	0	0	0	0.5
Stress Response	Detoxification	Nudix KE	Nudix_hydrolase_family_protein_KPN_02621	0.5	0	0.25	0	0.25
Stress Response	Detoxification	Nudix KE	Nudix_hydrolase_family_protein_YffH	4.4	0.5	1.75	0	3.75
Stress Response	Detoxification	Nudix KE	Pyrimidine_deoxynucleoside_triphosphate_(dYTP)_pyrophosphohydrolase_YfoO	0.833333333	0.5	0	0	0
Stress Response	Detoxification	Nudix KE	Tellurite_resistance_protein_TrgB_/_ADP-ribose_pyrophosphatase_(EC_3.6.1.13)	0.333333333	0.333333333	0.666666667	0	0
